0.9045725503,-28.4171359935,2.1,10.36,-0.31,32.8
0.9170988527,3.9069741067,8.33,-23.56,-12.48,2.1
0.9187135607,-41.0958879203,2.98,15.1,-13.1,-1.25
0.9228519976,-28.3961927048,25.7,280.22,-141.74,10.85
0.9243534877,48.4369045418,7.25,-24.87,-9.17,-11.8
0.9351591016,42.0235223683,6.65,76.52,10.1,2.4
0.9349493384,-17.3359922039,11.98,25.17,-9.16,8.0
0.9651725713,66.7121829294,3.76,9.41,-8.2,15.1
0.9693117416,57.3782812319,4.86,33.8,1.7,0.94
0.9723396589,-28.39381896,21.32,100.4,-20.3,-21.8
0.9754446258,-57.8305021492,13.38,154.1,-59.6,5.7
0.9859380228,-45.2886156492,4.27,8.56,-7.5,-15.0
0.9876350388,36.9702550896,5.9,15.14,17.79,41.0
0.9895915215,61.1036372878,-0.36,-1.29,-1.84,-35.0
0.9916460791,20.9537319229,6.89,-31.03,-35.97,-32.3
0.9922630445,-71.2787136815,6.93,7.15,-32.45,11.71
1.0010405586,12.1457787294,5.67,17.5,-22.6,-4.9
1.0158138778,62.2219440783,0.11,-0.8,-3.0,-45.4
1.0213632068,-16.997648421,5.3,37.44,-3.37,-114.4
1.0329687239,-25.8926642347,10.46,110.24,-47.16,4.9
1.0351032973,56.9209858732,4.15,-15.98,-7.75,-55.1
1.0426960757,49.8701792542,7.65,-8.5,-11.58,-16.05
1.0424068746,17.4366420775,6.81,-53.66,-17.1,5.6
1.0495888786,-30.1349136436,4.47,20.84,1.78,16.0
1.0569252331,62.2876649474,0.84,-1.31,0.11,-16.9
1.0595368477,-26.952389331,2.55,9.23,-15.61,-46.12
1.0630082135,-17.4248941554,3.64,-15.52,-17.85,-10.0
1.0638328959,60.1550146162,-0.4,-5.31,-1.89,-53.0
1.0824709299,-16.5290329297,11.03,51.8,-58.9,25.86
1.0836419403,40.1099548825,5.39,-1.74,-0.18,-88.7
1.084653875,-29.2688204962,8.01,28.61,4.05,18.4
1.0887323181,54.2745917204,1.64,7.86,-4.11,-22.0
1.0895948728,12.9572935349,17.43,318.59,98.12,18.22
1.095448749,-29.3815730922,3.45,19.61,2.48,6.0
1.1121139498,58.0686895125,11.59,437.82,-38.28,-90.15
1.1254929302,-10.5095236096,1.56,-6.8,-12.03,-41.8
1.1256191664,-6.9653865903,11.01,-33.8,-20.3,16.9
1.1272801225,-72.8973212935,10.66,10.47,-41.35,10.0
1.1516939928,43.5513120547,3.76,-4.63,-2.66,-6.0
1.152442665,42.092535763,2.59,-12.4,-10.7,-8.0
1.1561249618,2.9372259599,4.38,20.2,0.65,-16.06
1.1603844814,-50.0359209544,0.03,14.63,7.12,0.9
1.166994575,34.2651315989,5.64,-17.2,-27.2,-23.98
1.171398554,6.522448813,5.58,-67.6,-56.06,-2.4
1.1721149066,-71.4368894925,5.7,29.78,-12.85,0.0
1.1719364557,14.9652336908,10.91,6.97,-42.06,-1.3
1.1749233397,67.1664442993,10.79,95.89,23.25,-28.77
1.1852243419,51.5338362654,1.77,9.69,-5.91,-38.0
1.1952447793,38.1736803666,10.81,29.2,-60.0,-18.3
1.2117672949,-29.633038984,4.54,20.2,3.01,14.0
1.2117420944,50.2348758762,5.12,-2.87,-0.45,-101.9
1.2116460324,43.9707131679,6.1,-93.1,-31.8,-23.3
1.2167008756,30.0858516646,8.8,66.2,-32.9,8.4
1.2240015297,34.65978431,25.52,769.2,95.6,4.8
1.2222142477,-30.2566044714,2.96,18.44,3.62,4.0
1.2253518826,52.2489339899,1.77,12.91,-2.95,-5.0
1.2290891812,58.5321608219,1.19,13.4,-5.5,11.0
1.233327236,26.6487677494,5.0,109.4,-13.1,-4.1
1.2346703676,23.2696292761,37.89,381.74,-7.55,7.53
1.234896929,64.7814196868,7.79,-8.12,4.87,-24.3
1.2396940563,45.6737745064,14.06,22.0,-73.1,-17.3
1.2446567161,-70.2124438371,23.1,53.19,-97.38,12.3
1.2549530535,27.6747825787,5.95,82.62,-7.04,12.1
1.2578480492,66.5167927333,6.48,47.5,1.1,-4.5
1.2609728012,-36.015119287,19.51,210.1,63.34,4.7
1.2659298534,-0.5030358407,7.2,45.66,-53.63,15.3
1.2756251839,61.3139704891,4.51,14.38,2.46,4.4
1.2812284498,-52.1517395745,23.86,-110.9,-130.1,34.2
1.2868035453,67.8400045322,3.2,7.02,-6.8,-29.8
1.2906534218,45.2290322833,7.22,-28.9,-19.2,-18.0
1.2908121948,-62.8452210346,14.55,62.71,20.52,-26.9
1.2953678252,45.7865673503,86.98,869.71,-150.99,-0.39
1.3020764833,36.3036700709,3.84,30.23,-4.55,-11.0
1.3041881721,35.5710132894,10.28,3.2,-37.0,3.6
1.3138424147,-27.2717057333,2.58,129.33,-40.05,-57.3
1.3236956094,-67.8325870402,62.94,-117.63,-559.7,41.0
1.3244919213,48.4771706814,4.25,-5.79,-10.1,-23.2
1.3517885985,-37.3573628164,230.42,5635.74,-2338.18,25.38
1.3330138558,68.8844314708,5.9,36.28,9.13,-5.4
1.3334096176,-21.3153380589,5.21,-20.2,-14.56,30.0
1.3339089153,-5.7076163036,25.32,-13.0,88.9,-6.56
1.3425402242,8.7878074229,2.99,260.29,-60.17,-215.3
1.3655786753,-37.3025346028,5.67,47.95,2.85,13.0
1.3667419179,-42.8873766683,1.35,-14.0,3.0,36.0
1.3685499245,-61.2258540669,19.54,82.53,-77.94,6.4
1.3710165698,34.1057201567,10.3,-17.5,26.4,-27.1
1.379835864,-9.617472586,19.74,88.4,-72.2,-0.2
1.3955430561,53.1716937085,2.64,16.52,-0.77,-9.72
1.4040124879,43.4014212736,1.16,12.36,-6.1,0.0
1.4155338725,55.7098987628,4.04,8.41,-1.48,-8.7
1.4209160396,45.8120853252,88.44,887.48,-152.02,1.49
1.4201968521,44.4686771022,6.11,-0.66,-3.92,-11.9
1.4236351469,58.3132599996,19.01,65.38,-162.72,-28.3
1.4248408616,13.3962677953,8.75,43.39,-5.98,1.7
1.4289952178,-29.9606312903,7.07,21.6,1.3,4.5
1.4351987501,17.8402828199,7.81,60.0,-18.0,-12.6
1.4416310565,-19.6702468161,0.37,-23.51,-178.76,75.7
1.4477979642,47.0872908518,4.32,5.01,-1.25,-3.0
1.4689352059,-41.7530672922,25.39,97.65,-76.21,1.7
1.4781195079,18.2350058278,26.93,-150.79,-148.51,-45.6
1.481141713,18.0758708716,26.92,-145.7,-145.9,-44.4
1.4863803836,24.5690035482,3.48,34.77,-17.47,-14.36
1.4876521012,49.6223461855,6.82,-10.0,-0.8,0.7
1.4928013895,44.7393797257,4.18,-2.04,-0.01,5.4
1.5022280353,28.2769492279,2.78,-5.27,-4.65,9.98
1.5044080831,16.45207793,2.03,5.19,-0.72,26.7
1.5135926236,24.9165992529,3.93,85.24,-17.18,-10.4
1.5141135635,63.6796556633,0.86,-4.58,-1.2,-63.3
1.5146443798,53.2769128525,0.96,1.54,-0.9,-17.0
1.5177197377,40.4185327872,4.03,-3.7,-1.4,5.6
1.5334773247,9.7149331228,11.52,20.4,-13.0,11.6
1.5335494079,0.121417156,6.43,14.0,-8.51,-18.74
1.5378134639,-29.1513854858,4.7,16.9,2.1,2.9
1.5591459161,-32.8163503547,0.86,13.66,1.22,34.0
1.5660006331,58.4367630236,46.56,270.6,30.1,-13.79
1.5701651075,-64.2404586141,5.72,27.7,23.1,17.2
1.5798954888,-49.0751850031,38.89,574.7,-37.4,6.0
1.5799239305,-65.8405413892,59.85,195.75,-553.34,-5.2
1.5841983682,40.8987445372,8.39,82.28,10.26,-73.82
1.5843090937,60.4571230818,3.96,43.14,0.26,-13.0
1.5908635528,-24.6026198385,4.3,-16.81,-28.75,8.3
1.6040452923,-18.0382526167,7.04,15.79,1.68,13.6
1.6084386572,42.7527589401,9.38,78.52,0.21,-31.8
1.610586776,64.196168903,3.76,10.46,0.1,-0.9
1.6219692393,27.090107329,1.5,0.41,-11.29,-33.0
1.648086372,28.5534032797,6.17,-7.48,-13.82,4.4
1.6532696691,29.0215012143,73.15,380.84,-178.61,-6.59
1.6618865489,-36.0847662694,4.71,14.39,-37.16,13.0
1.6649882305,-24.6208407665,5.7,-26.26,-69.53,7.5
1.6743048367,56.3246591314,0.86,-4.99,-2.18,-32.6
1.6957199152,-4.3500257504,9.03,59.59,-88.05,-0.3
1.6968116007,-70.5894326293,1.93,7.05,3.23,5.0
1.7086939933,-23.1075399162,25.39,97.66,-47.14,6.5
1.7113185083,31.1304229219,3.81,48.97,-10.54,-31.5
1.7245030085,-3.6262628666,18.25,-123.49,-222.24,-27.81
1.7323257487,-30.6030667075,8.78,21.3,6.3,11.4
1.7486497457,53.9748551933,3.08,-0.56,-3.36,-18.4
1.7583377757,22.844452659,7.42,11.32,-14.89,-0.8
1.7672435582,6.8755460574,8.63,-35.75,-25.09,14.0
1.772859869,62.3927287874,4.35,7.14,-2.77,-10.0
1.7817146633,-15.8501404805,10.43,70.0,-22.6,-12.4
1.7825303256,-30.5615685753,5.33,20.27,2.38,-7.0
1.7834388556,-23.036249999,6.96,24.62,-44.87,-38.52
1.8062011707,-76.7309297314,12.52,78.08,-5.72,22.6
1.8074536759,73.2102942675,4.27,40.25,-9.04,-20.0
1.8102878136,20.55571464,2.71,13.03,1.44,29.49
1.8192836712,-27.3978369392,1.46,-13.84,-24.78,32.0
1.8256279743,20.9650757489,15.81,1.5,-214.4,-39.4
1.8261137142,-17.3869917537,5.68,-9.5,16.11,-10.2
1.826612256,7.7035571036,6.03,-5.2,-6.1,16.9
1.8439337164,-25.3566499875,19.9,211.31,-133.94,8.3
1.8440139351,26.4506019643,7.93,131.37,-117.14,16.44
1.8672173132,-56.0114827924,7.0,73.78,26.68,-1.3
1.8719409741,17.302737691,0.58,4.35,0.49,1.7
1.8855940392,-23.8187225875,30.26,322.16,90.79,-43.06
1.8947563274,-60.6418560702,9.16,33.8,-52.7,56.2
1.9058517698,52.7729711378,1.69,-12.5,-7.6,-10.0
1.9061478459,53.5265415816,8.61,52.69,1.63,-6.0
1.9059578154,-45.1195368822,8.32,27.48,-98.32,14.6
1.9071023635,40.0784974216,5.74,35.37,-9.24,-15.02
1.9079897733,40.1479510947,10.83,-31.3,-18.5,-25.92
1.9185657755,39.0347745613,9.4,-68.21,-56.83,-18.0
1.9296184189,37.1854438172,8.01,10.6,-15.8,0.4
1.9338018526,-2.5486809501,5.45,28.9,2.09,13.2
1.9454150155,-22.5085603321,12.76,69.52,-34.96,-6.4
1.9624077567,38.7217300064,5.95,-15.55,-24.86,-13.0
1.9670208907,55.5770419412,20.45,202.67,9.37,1.4
1.9778805401,-42.1539597361,5.18,-10.23,-44.84,51.19
1.9968222151,-14.2269429843,7.79,88.49,-94.4,-21.3
1.997285669,-18.6847300779,3.76,7.51,-9.03,42.0
2.0009786866,-7.5446977942,11.63,-29.69,31.02,-25.7
2.007141205,31.3911586507,7.95,-27.54,-24.85,-3.4
2.0079221055,-30.0316822878,5.76,19.5,3.28,-15.0
2.0145283886,-33.5293257577,10.53,-43.53,3.28,6.8
2.0195501996,53.796246413,9.14,73.74,-61.68,-42.5
2.0241148714,4.9272448514,3.8,-38.58,-36.74,-16.62
2.0399919973,31.3789962667,4.98,44.25,-3.05,-3.19
2.0493195758,-38.281353419,5.12,-143.5,-117.29,1.8
2.0504010525,-2.4477103379,3.58,7.4,-4.71,-0.43
2.0567953774,-49.7218347589,3.92,6.79,0.56,22.0
2.0681750883,-14.8244917954,36.44,-13.46,-10.65,7.7
2.0730497373,-8.8241124111,10.16,-35.14,-35.84,20.4
2.0777655027,-32.7009577979,6.21,71.9,-48.7,-26.0
2.0969161843,29.0904311195,33.62,137.46,-163.44,-10.1
2.0963456704,-19.2241514625,4.22,-25.57,-22.86,-1.0
2.1011840843,50.2453309544,1.82,17.44,-8.56,-9.0
2.1072732999,6.6168036572,25.59,87.59,-1.4,1.22
2.1103596917,-44.2736376227,3.29,23.6,-1.4,-22.0
2.1129774646,-30.0685998118,4.68,34.86,-18.19,7.5
2.1136696714,17.4242979619,45.98,-90.91,-64.47,10.3
2.1152606691,-24.0937335697,8.12,47.62,7.34,-3.0
2.1186089926,34.9345482973,11.69,114.1,10.4,-5.7
2.1258264219,52.3364616243,13.01,79.35,23.98,-6.0
2.1369151054,63.2040388317,2.71,-6.5,-4.2,-5.9
2.1395716289,-17.5781563206,1.73,15.5,-47.8,-17.1
2.1474549559,53.2541025016,7.43,84.52,-2.55,-18.6
2.1705765751,36.6271242271,30.82,-114.52,-125.03,-15.1
2.1834828237,74.2147656078,5.69,45.96,22.13,5.7
2.1911473833,14.1419758193,3.92,18.15,-33.47,-37.6
2.2117423892,86.7878823184,17.51,330.59,-6.39,-78.05
2.1924475418,-34.7943712364,6.04,5.42,6.86,-21.2
2.2020688843,-47.0607701196,7.23,99.72,-44.71,5.6
2.2083488386,40.4945495815,3.92,7.08,-7.87,-11.78
2.2172349864,25.4629845997,7.22,104.51,54.72,16.11
2.22087262,-35.8190482779,1.25,11.87,-7.59,5.0
2.2235176551,-22.1795167246,3.93,-17.15,-5.91,-0.5
2.2304861264,-26.2236519511,0.98,2.8,-9.2,24.0
2.2357823436,12.8043828101,12.46,39.05,-36.65,8.5
2.2384937515,66.4566518882,33.02,178.3,1.7,-60.6
2.2468266322,-21.2063496372,7.39,31.3,-20.2,23.0
2.24865816,-39.7371595986,16.63,112.05,-19.02,-19.42
2.2496845164,49.8581048411,7.99,-23.0,-1.6,-13.0
2.25067203,28.247541026,9.02,6.02,-6.35,7.1
2.2601010773,18.2119628173,11.44,140.17,-25.67,-20.2
2.259970305,-54.0019303735,7.79,46.6,13.3,-0.9
2.2611746946,-35.0918772268,7.06,37.47,-11.35,-16.3
2.2681587922,-27.1221363708,42.65,691.87,88.97,-26.9
2.2679615484,19.9246892446,9.46,11.41,21.03,11.0
2.2945215927,59.1497810954,59.58,523.5,-179.77,4.3
2.2925575162,44.7217655546,4.08,53.3,-32.9,-14.3
2.2979590035,-31.4772779804,4.74,43.29,4.11,-30.0
2.3156085454,25.2819558657,19.45,173.2,-148.7,5.0
2.3198071118,65.0708903972,18.33,128.98,37.67,5.0
2.3296102269,-41.8863984539,7.02,-18.1,11.0,27.4
2.3310151248,17.5339192935,19.39,3.16,-131.45,-30.34
2.3340656446,79.7145606424,9.48,106.1,-33.2,-3.0
2.3378007224,-27.987943904,12.91,78.0,-16.5,7.7
2.3473884326,-41.0445353543,12.65,136.7,-135.79,6.2
2.3526576959,-45.7474241179,22.62,117.1,-179.3,-9.2
2.3649344783,46.3878732526,4.7,11.53,-13.07,-5.6
2.3672837086,19.1157697118,14.68,268.9,28.9,-30.9
2.3792541663,19.5590942565,6.55,22.31,-53.59,2.0
2.4012771053,-51.7370727412,4.11,18.03,-5.67,-0.7
2.4015596683,62.6678014478,4.71,3.4,-4.0,-74.31
2.4022038631,51.5669091583,1.33,3.75,-6.6,-25.8
2.4232090042,-37.3148693071,6.13,-52.7,-23.8,-1.6
2.4327281229,-31.8255327994,24.66,408.6,-244.3,14.0
2.4523311443,-40.8929325767,13.0,136.62,-118.98,14.4
2.452881486,-6.8412113714,11.37,55.35,-20.86,24.11
2.4581315807,53.5265820927,3.3,-20.5,-31.0,-15.2
2.4586719138,-33.7890461571,18.08,-62.2,-149.8,11.5
2.465201266,8.4531691973,13.11,56.0,-11.41,13.5
2.4641422649,61.5140430771,2.13,-1.51,-0.75,-49.3
2.4671530246,-62.2967943196,7.56,16.89,17.49,23.2
2.4685578196,12.7108308278,4.66,-4.72,-4.72,-1.34
2.4684327702,51.4230218121,2.79,6.36,-6.87,-46.0
2.4700892938,-50.2678244141,18.64,-96.17,-17.5,11.1
2.4792519118,-2.5612656868,2.67,3.33,-14.95,18.0
2.4879756493,4.1661052457,1.36,6.36,-7.21,17.7
2.4962490606,-25.8747075291,5.73,48.72,11.94,-4.3
2.5091771339,11.1458192783,10.68,30.2,4.2,13.4
2.5090649648,-82.2240469932,12.81,-21.66,-20.4,15.0
2.5107482236,-63.296770287,9.05,-49.06,-38.92,-3.3
2.5132618861,46.3903192892,6.68,-1.0,-14.1,-16.0
2.518574479,-79.0018473423,10.95,13.98,-3.35,10.9
2.5228785064,25.1979097481,1.82,4.09,9.82,18.91
2.5281255257,-28.3377934251,7.58,14.65,-0.43,44.86
2.5436045217,64.6467147256,5.33,-29.78,-4.33,-38.93
2.5685958203,52.2551382503,2.01,7.8,-2.02,-7.0
2.578628289,-5.2485879479,17.15,36.75,-29.19,23.8
2.5801940391,46.0722723178,2.65,5.46,0.32,-8.2
2.5856988098,-22.7691707446,4.39,-8.9,5.61,-13.42
2.5867756893,18.6503841536,3.64,12.4,8.3,-19.5
2.6003799804,58.4894802429,9.41,-98.8,-10.35,-20.4
2.6096894584,-14.4523358155,6.32,69.96,-52.48,3.3
2.6114951384,28.6528809936,2.74,-4.64,-16.9,-14.17
2.6208112888,51.9123470572,2.23,-7.5,-17.24,-20.0
2.6232176938,15.2317713402,12.84,-69.1,-64.66,-4.9
2.6236670141,57.1654958929,5.57,19.36,-0.69,1.8
2.6349945454,33.1308814037,3.27,-25.88,-1.71,-15.05
2.6426476182,52.3167112504,6.1,-0.76,-18.51,-5.0
2.6444178291,59.6734076015,1.82,7.25,-2.83,-3.0
2.6606612907,-73.2243861755,14.2,123.3,19.7,-14.7
2.6630330316,12.8202318008,15.21,39.48,-16.14,32.2
2.6636260893,2.3006812897,2.94,0.9,3.46,-40.89
2.669681679,2.0555413911,17.78,-12.36,17.84,16.7
2.6752791282,54.8914867292,1.74,-1.6,-3.3,-6.5
2.676942143,-54.4003339994,5.52,6.86,16.84,-1.7
2.6784767215,-12.5798988288,13.33,148.92,-39.11,8.2
2.6932017317,58.7695164272,1.69,8.9,-1.4,-11.5
2.6930640128,55.3428103803,4.49,-10.86,-7.06,-15.0
2.6935147014,-21.9335948861,3.78,-21.7,-10.28,2.0
2.6952508083,37.4739007243,10.22,49.83,15.92,-11.8
2.7014227384,49.0107483076,3.17,9.21,-4.07,0.3
2.725195195,-31.2153065535,6.58,80.54,-61.65,60.0
2.7336139536,48.1104068442,15.89,169.17,0.78,1.1
2.7414480063,-18.5729339232,3.46,-19.56,-37.61,-12.9
2.7558092911,29.55045631,12.19,-30.15,-27.36,9.0
2.7692135906,-5.7839733023,39.15,256.01,8.75,-5.32
2.7827272455,57.587941306,3.22,-37.29,11.0,-16.9
2.7883352746,-87.4142228925,5.73,30.6,6.1,-3.9
2.7889054871,49.5466546487,8.25,-5.62,-4.95,15.0
2.8153020529,7.948140555,5.02,-11.29,-8.28,-24.72
2.8160744028,-15.4679795389,53.34,-82.98,-270.23,14.81
2.8234936024,-20.7251996977,0.73,295.7,40.6,-85.0
2.8250930845,-32.8004374451,16.33,-117.55,-9.28,14.2
2.8316355022,-32.4038812805,3.27,17.64,-1.0,6.1
2.8381082974,58.3499160597,35.61,233.41,22.33,-11.42
2.842449315,74.4845446657,6.08,73.22,-14.64,0.32
2.8434919915,30.4495744109,29.24,210.65,34.96,-5.3
2.851783744,23.8182246086,18.11,-35.33,31.7,4.0
2.8784478619,-49.629302121,19.98,-38.5,-38.0,5.1
2.8796914585,40.3989509878,1.34,-6.48,-6.16,-39.0
2.8814665664,-34.4600998308,5.57,22.5,-3.3,-17.0
2.8878473235,-58.9098425746,17.14,270.64,-5.46,-4.8
2.8934171894,-27.799739035,4.11,4.6,16.2,-5.6
2.896706303,-3.0780266258,7.74,149.5,-12.3,-19.9
2.8971836783,-18.6006576447,6.23,41.36,8.42,-11.0
2.8991426608,-57.4725490625,26.37,135.34,-66.83,26.3
2.9017540338,-23.6323615788,8.91,57.98,2.0,-2.6
2.9047784165,58.2118288187,0.94,0.32,-2.79,-25.6
