295.1308023848226,35.8154280957301,2.1304,-17.341,10.741,-10.81
294.7973253939604,35.542032494895,0.3704,-4.681,-4.706,60.19
294.3068131598113,35.5772331225439,0.7841,0.189,0.124,-0.02
294.5392069677587,35.6402584760562,2.1996,1.683,0.823,-8.8
294.3209954728339,35.6643627470056,2.895,-12.162,-28.472,-4.02
294.9462322539154,36.0673816322963,1.1196,-2.206,-6.589,-25.52
294.4856943418406,36.2906780554288,0.5662,-1.688,-4.542,-17.25
293.4325069287937,35.197682061112,0.4272,-1.53,-0.635,-19.62
293.4540505566934,35.2443484229299,0.6497,-6.168,-23.765,39.02
293.5188007267121,35.31830424645,0.5759,-1.317,-3.884,-3.87
293.4368166739701,35.8022258934881,0.2853,-0.555,-2.158,2.91
293.4367800121354,35.8018282148367,0.3049,-6.074,-9.583,-4.0
293.6089067773833,35.9175311780357,2.7473,-4.605,-7.914,6.2
293.5451102275667,35.8877903396079,1.1818,-1.982,1.817,-55.19
292.7763947824631,35.5041654476615,0.8517,2.273,-6.055,-14.56
293.06834294233,35.6785202667222,0.3209,-3.596,-6.796,-26.22
292.8596736662586,35.8103113812157,0.7784,-1.109,0.131,-11.99
292.8198629700868,35.8333214610302,0.7353,1.685,-1.556,4.98
293.4190990760882,35.9555212993284,0.4805,-2.948,-5.787,27.78
293.2269462845979,36.0587296616017,0.5876,-0.645,-2.71,22.37
292.8871897380778,36.0502392031775,2.8736,-0.492,5.49,-26.5
293.6780245328202,36.0985774397898,0.0844,-3.345,-4.934,-25.94
293.7709185501884,36.1687393918395,2.6068,16.992,1.417,-49.81
294.3476080691103,36.2790095554643,0.0866,0.033,-5.455,-39.25
294.1677787558065,36.4687385930888,0.2733,-3.396,-6.447,-47.71
293.5657177251572,36.7749206471277,1.3345,-3.633,12.277,-85.94
293.8835928917111,36.7208592400156,1.1464,-1.516,-10.89,27.62
294.2130427732336,36.8204641537189,0.1512,-2.299,-6.386,-46.75
295.616637701735,36.0094548765551,0.8787,-4.945,-3.891,-16.47
295.4456323541145,36.0856891359967,0.3446,-2.148,-3.476,-9.64
295.4366456048833,36.1227706636393,1.8903,14.082,10.513,-54.69
295.4312141250682,36.1871966848227,2.0147,-15.201,-3.978,-53.51
295.8454273384503,36.2767243529152,1.148,6.158,0.368,-40.02
295.8874867323663,36.3035041063633,0.9821,-0.78,2.106,1.04
295.4411656587572,37.0065049754119,1.4412,-5.14,-10.425,-18.37
295.9137464179086,36.6696465521227,1.6788,-12.956,-24.516,-11.92
296.3773902433243,37.177609041391,1.4236,-0.646,7.128,-21.22
296.4271828504948,37.4614014621206,0.4017,-3.029,-5.888,22.83
295.6312004799148,36.9156437980533,2.2664,-2.99,-8.096,21.66
